Work Order #,Order Quantity,Pieces Scrapped,Total Scrap Weight (lbs),Scrap%,Sellable,Heats,Week Ending,Piece Weight (lbs),Dross Rate,Bent Rate,Outside Process Scrap Rate,Failed Zyglo Rate,Gouged Rate,Shift Rate,Missrun Rate,Core Rate,Cut Into Rate,Dirty Pattern Rate,Crush Rate,Zyglo Rate,Shrink Rate,Short Pour Rate,Runout Rate,Shrink Porosity Rate,Gas Porosity Rate,Over Grind Rate,Sand Rate,Tear Up Rate,Part ID
W05337,10,2,8,20,45000,225,5/3/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,323
W05507,200,6,25,3,50000,250,5/12/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,115
W05538,1000,8,14,0.8,50000,250,5/12/2025,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
W05733,100,2,201,2,50000,250,5/12/2025,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,229
W05084,92,2,289,2.17,50000,250,5/12/2025,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217,0,325
W05480,126,6,26,4.76,50000,250,5/12/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476,0,136
W05378,80,2,21,2.5,50000,250,5/12/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,111
W05729-01,55,5,81,9.09,50000,250,5/12/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,122
W05563,80,1,11,1.25,46600,233,5/19/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W05507,200,5,21,2.5,46600,233,5/19/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,115
W05240,152,4,5,2.63,46600,233,5/19/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
W05748,1200,59,100,4.92,46600,233,5/19/2025,2,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,69
W05782,40,1,100,2.5,46600,233,5/19/2025,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,55
W05644,60,3,6,5,46600,233,5/19/2025,2,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0,144
W05678,400,3,2,0.75,46600,233,5/19/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
W05531,100,1,38,1,46600,233,5/19/2025,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,82
W05410,500,1,3,0.2,46600,233,5/19/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,319
W05415,30,1,3,3.33,46600,233,5/19/2025,3,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,48
W05850,135,2,18,1.48,42800,214,5/27/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148,0,326
W05851,180,3,22,1.67,42800,214,5/27/2025,7,0,0,0,0,0,0,0,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,39
W05741,100,7,10,7,42800,214,5/27/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,327
W05802,50,5,6,10,42800,214,5/27/2025,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
W05814,500,2,5,0.4,42800,214,5/27/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
W05678,400,2,1,0.5,42800,214,5/27/2025,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
W05747,152,2,13,1.32,42800,214,5/27/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,230
W05581,80,4,128,5,42800,214,5/27/2025,32,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,124
W05373,60,1,39,1.67,42800,214,5/27/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0,329
W05486,8,3,11,37.5,42800,214,5/27/2025,4,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,330
W05777,1100,6,21,0.55,42800,214,5/27/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
W05142-01,50,1,9,2,42800,214,5/27/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,331
W05630-01,36,3,49,8.33,42800,214,5/27/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,122
W05564,80,1,11,1.25,37800,189,6/2/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,2
W05427,300,2,3,0.67,37800,189,6/2/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0,332
W05851,180,1,7,0.56,37800,189,6/2/2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,39
W05428,300,3,27,1,37800,189,6/2/2025,9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W05735,100,3,9,3,37800,189,6/2/2025,3,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
W05733,100,1,101,1,37800,189,6/2/2025,101,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
W05401,100,1,80,1,37800,189,6/2/2025,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,71
W05714,26,1,5,3.85,37800,189,6/2/2025,5,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
W05715,26,1,5,3.85,37800,189,6/2/2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0,335
W05394,115,4,60,3.48,37800,189,6/2/2025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W05481,126,2,9,1.59,37800,189,6/2/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0,136
W05376,20,5,27,25,37800,189,6/2/2025,5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
W05372,60,1,39,1.67,37800,189,6/2/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0,337
W05485,8,1,22,12.5,37800,189,6/2/2025,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,338
W05725,90,1,16,1.11,38600,193,6/9/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
W05802,50,2,2,4,38600,193,6/9/2025,1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
W05907,1000,12,20,1.2,38600,193,6/9/2025,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,69
W05669,100,1,60,1,38600,193,6/9/2025,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,339
W05803,40,1,5,2.5,38600,193,6/9/2025,5,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
W05759,100,4,6,4,38600,193,6/9/2025,2,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,64
W05568,50,1,3,2,38600,193,6/9/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,341
W05715,26,1,5,3.85,38600,193,6/9/2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0,335
W05740,100,1,2,1,38600,193,6/9/2025,2,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
W05357,35,32,166,91.43,38600,193,6/9/2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9143,0,0,0,0,0,0,0,343
W05823-01,288,8,31,2.78,38600,193,6/9/2025,4,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
W05142-01,50,2,17,4,38600,193,6/9/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
W05103,30,2,11,6.67,38600,193,6/9/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
W05573-01,160,1,19,0.63,38600,193,6/9/2025,19,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
W05912,150,5,32,3.33,36000,180,6/16/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,316
W05650,500,8,16,1.6,36000,180,6/16/2025,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
W05699,96,1,39,1.04,36000,180,6/16/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104,0,268
W05670,750,21,30,2.8,36000,180,6/16/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,345
W05754,426,70,97,16.43,36000,180,6/16/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643,346
W05890-01,288,2,8,0.69,36000,180,6/16/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
W05769,100,4,148,4,33400,167,6/26/2025,37,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
W05773,150,5,75,3.33,33400,167,6/26/2025,15,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W05762,8,2,50,25,33400,167,6/26/2025,25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,347
W05672,25,1,8,4,33400,167,6/26/2025,8,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
W05428,300,2,18,0.67,35400,177,7/14/2025,9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W05245,63,2,9,3.17,35400,177,7/14/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,348
W05589,60,3,117,5,35400,177,7/14/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,349
W05845,50,7,118,14,35400,177,7/14/2025,17,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,87
W05387,75,1,17,1.33,35400,177,7/14/2025,17,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
W05864,100,5,58,5,35400,177,7/14/2025,12,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.03,0,350
W05560,100,1,37,1,43600,218,7/21/2025,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,63
W05969,200,1,9,0.5,43600,218,7/21/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,20
W05976,300,2,8,0.67,43600,218,7/21/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,351
W06054,411,2,44,0.49,43600,218,7/21/2025,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W05933,36,3,51,8.33,43600,218,7/21/2025,17,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
W05050,100,2,63,2,43600,218,7/21/2025,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,67
W05772,100,1,37,1,50400,252,7/28/2025,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,63
W05932,313,5,45,1.6,50400,252,7/28/2025,9,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0032,3
W05913,100,3,116,3,50400,252,7/28/2025,39,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,286
W05858,100,1,58,1,50400,252,7/28/2025,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,352
W05928,500,3,2,0.6,50400,252,7/28/2025,1,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,103
W05987,1500,8,13,0.53,50400,252,7/28/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0,14
W06054,411,6,131,1.46,50400,252,7/28/2025,22,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,15
W05463,135,1,15,0.74,50400,252,7/28/2025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,30
W05863,100,2,3,2,50400,252,7/28/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
W05960,10,1,19,10,50400,252,7/28/2025,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,251
W05932,313,3,27,0.96,46800,234,7/29/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,3
W05911,800,1,2,0.13,46800,234,7/29/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
W05987,1500,11,18,0.73,46800,234,7/29/2025,2,0.0007,0,0,0,0,0,0.0007,0.0007,0,0.0007,0,0,0,0.0013,0,0,0,0,0.0033,0,14
W05878,15,1,13,6.67,46800,234,7/29/2025,13,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
W05919,90,1,32,1.11,46800,234,7/29/2025,32,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
W05855,5,2,332,40,46800,234,7/29/2025,166,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,198
W06045,10,1,28,10,46800,234,7/29/2025,28,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,355
W06054,411,2,44,0.49,46800,234,7/29/2025,22,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,15
W05990,25,2,34,8,46800,234,7/29/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,87
W06040,400,2,7,0.5,46800,234,7/29/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,356
W05571-01,36,4,65,11.11,46800,234,7/29/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,122
W05825,100,9,284,9,46800,234,7/29/2025,32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,67
W05772,100,1,37,1,46000,230,8/11/2025,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,63
W05932,313,5,45,1.6,46000,230,8/11/2025,9,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W05545,48,1,145,2.08,46000,230,8/11/2025,145,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
W06023,650,2,9,0.31,46000,230,8/11/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,136
W06024,100,1,15,1,46000,230,8/11/2025,15,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
W05911,800,11,25,1.38,46000,230,8/11/2025,2,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,354
W06059,501,10,24,2,46000,230,8/11/2025,2,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,27
W05876,30,1,17,3.33,46000,230,8/11/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,110
W05877,30,2,19,6.67,46000,230,8/11/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,317
W05878,15,1,13,6.67,46000,230,8/11/2025,13,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,91
W05919,90,3,96,3.33,46000,230,8/11/2025,32,0,0,0,0,0.01,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,124
W05927,60,4,156,6.67,46000,230,8/11/2025,39,0,0,0,0,0.02,0,0.0167,0,0,0,0,0,0,0,0,0,0,0,0.0167,0.0333,329
W06055,411,1,22,0.24,46000,230,8/11/2025,22,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,15
W06005,30,5,45,16.67,46000,230,8/11/2025,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,357
W05990,25,2,34,8,46000,230,8/11/2025,17,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,87
W05770,100,1,37,1,44200,221,8/18/2025,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,63
W05901,40,1,64,2.5,44200,221,8/18/2025,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,358
W05996,5,1,3,20,44200,221,8/18/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,235
W06058,500,2,11,0.4,44200,221,8/18/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,284
W05917,90,1,11,1.11,44200,221,8/18/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,111
W06077,90,4,50,4.44,44200,221,8/18/2025,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0.0111,203
W05922,40,2,11,5,44200,221,8/18/2025,5,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,61
W06005,30,3,27,10,44200,221,8/18/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,357
W06181-01,28,1,3,3.57,44200,221,8/18/2025,3,0,0,0,0,0,0,0,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,194
W06119-01,72,2,33,2.78,44200,221,8/18/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278,0,122
W05731,10,3,97,30,44200,221,8/18/2025,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,359
